Azimuth[rad] Elevation[rad]  Data 
0.000000000000000000e+00 -1.570796000000000081e+00 -1.500982999999999956e+00 -1.431170000000000053e+00 -1.361356999999999928e+00 -1.291544000000000025e+00 -1.221729999999999983e+00 -1.151917000000000080e+00 -1.082103999999999955e+00 -1.012291000000000052e+00 -9.424780000000000380e-01 -8.726650000000000240e-01 -8.028509999999999813e-01 -7.330379999999999674e-01 -6.632249999999999535e-01 -5.934120000000000505e-01 -5.235990000000000366e-01 -4.537860000000000227e-01 -3.839719999999999800e-01 -3.141590000000000216e-01 -2.443460000000000076e-01 -1.745329999999999937e-01 -1.047199999999999936e-01 -3.490700000000000053e-02 3.490700000000000053e-02 1.047199999999999936e-01 1.745329999999999937e-01 2.443460000000000076e-01 3.141590000000000216e-01 3.839719999999999800e-01 4.537860000000000227e-01 5.235990000000000366e-01 5.934120000000000505e-01 6.632249999999999535e-01 7.330379999999999674e-01 8.028509999999999813e-01 8.726650000000000240e-01 9.424780000000000380e-01 1.012291000000000052e+00 1.082103999999999955e+00 1.151917000000000080e+00 1.221729999999999983e+00 1.291544000000000025e+00 1.361356999999999928e+00 1.431170000000000053e+00 1.500982999999999956e+00 1.570796000000000081e+00
-3.141592999999999858e+00 5.026099999999999568e+01 4.455849999999999511e+01 4.442049999999999699e+01 4.539025000000000176e+01 4.385525000000000517e+01 4.196375000000000455e+01 3.978750000000000142e+01 3.739525000000000432e+01 3.587825000000000131e+01 3.413199999999999790e+01 3.273525000000000063e+01 3.131524999999999892e+01 3.020725000000000193e+01 2.468674999999999997e+01 2.404564999999999841e+01 2.548924999999999841e+01 2.431065000000000254e+01 2.117552500000000038e+01 2.049619999999999820e+01 1.925945000000000107e+01 1.893834999999999980e+01 2.167717500000000186e+01 2.694174999999999898e+01 4.747899999999999920e+01 7.256600000000000250e+01 9.364175000000000182e+01 1.098117499999999893e+02 1.220019999999999953e+02 1.343844999999999743e+02 1.487872500000000002e+02 1.635914999999999964e+02 1.772927499999999839e+02 1.893324999999999818e+02 1.995459999999999923e+02 2.083004999999999995e+02 2.156987499999999898e+02 2.215747499999999945e+02 2.241117500000000007e+02 2.243499999999999943e+02 2.235942500000000166e+02 2.235957500000000095e+02 2.232044999999999959e+02 2.208129999999999882e+02 2.180130000000000052e+02 2.160805000000000007e+02 2.131970000000000027e+02
-3.071778999999999815e+00 5.124549999999999983e+01 4.652524999999999977e+01 4.483850000000000335e+01 4.583150000000000546e+01 4.500450000000000017e+01 4.307274999999999920e+01 4.147574999999999790e+01 3.929749999999999943e+01 3.683350000000000080e+01 3.583500000000000085e+01 3.403150000000000119e+01 3.321950000000000358e+01 2.839650000000000318e+01 2.576500000000000057e+01 2.719100000000000250e+01 2.873800000000000310e+01 2.464027499999999904e+01 2.291009999999999991e+01 2.226607499999999717e+01 2.123912500000000136e+01 2.054797499999999744e+01 2.345005000000000095e+01 2.886374999999999957e+01 5.024099999999999966e+01 7.517674999999999841e+01 9.671174999999999500e+01 1.131682500000000005e+02 1.256912499999999966e+02 1.378195000000000050e+02 1.508414999999999964e+02 1.653267500000000041e+02 1.783830000000000098e+02 1.909945000000000164e+02 2.022197500000000048e+02 2.113534999999999968e+02 2.182002499999999827e+02 2.238495000000000061e+02 2.260507499999999936e+02 2.267552500000000180e+02 2.255702499999999873e+02 2.242482500000000130e+02 2.233647499999999866e+02 2.211982500000000016e+02 2.180089999999999861e+02 2.160929999999999893e+02 2.134512500000000159e+02
-3.001965999999999912e+00 5.057724999999999937e+01 4.681550000000000011e+01 4.533500000000000085e+01 4.664900000000000091e+01 4.571700000000000585e+01 4.395599999999999596e+01 4.267900000000000205e+01 4.023249999999999460e+01 3.893099999999999739e+01 3.770524999999999949e+01 3.602924999999999756e+01 3.528050000000000352e+01 2.809025000000000105e+01 2.745899999999999963e+01 3.134650000000000247e+01 3.058274999999999721e+01 2.683425000000000082e+01 2.452712499999999807e+01 2.425375000000000014e+01 2.349889999999999901e+01 2.241187499999999844e+01 2.531675000000000253e+01 3.088775000000000404e+01 5.288224999999999909e+01 7.767349999999999000e+01 9.919299999999999784e+01 1.157009999999999934e+02 1.290165000000000077e+02 1.409659999999999798e+02 1.527189999999999941e+02 1.658652499999999748e+02 1.788967499999999973e+02 1.919882500000000221e+02 2.042274999999999920e+02 2.134512500000000159e+02 2.208057500000000175e+02 2.257539999999999907e+02 2.285602499999999964e+02 2.281750000000000114e+02 2.269385000000000048e+02 2.244659999999999798e+02 2.232262500000000216e+02 2.216922500000000014e+02 2.185060000000000002e+02 2.162117499999999950e+02 2.132824999999999989e+02
-2.932153000000000009e+00 5.189674999999999727e+01 4.641250000000000142e+01 4.528450000000000131e+01 4.647100000000000364e+01 4.580375000000000085e+01 4.499350000000000449e+01 4.333149999999999835e+01 4.130250000000000199e+01 3.998700000000000188e+01 3.911675000000000324e+01 3.815950000000000131e+01 3.691575000000000273e+01 2.982199999999999918e+01 2.884224999999999994e+01 3.354350000000000165e+01 3.260499999999999687e+01 2.834799999999999898e+01 2.635300000000000153e+01 2.630874999999999986e+01 2.603924999999999912e+01 2.442422499999999985e+01 2.761374999999999957e+01 3.332799999999999585e+01 5.575300000000000011e+01 8.028575000000000728e+01 1.010494999999999948e+02 1.177297499999999957e+02 1.320712499999999920e+02 1.439222499999999911e+02 1.549370000000000118e+02 1.669645000000000152e+02 1.796417500000000018e+02 1.932872500000000002e+02 2.056375000000000171e+02 2.155710000000000264e+02 2.219617499999999950e+02 2.265727500000000134e+02 2.294925000000000068e+02 2.297295000000000016e+02 2.281922500000000014e+02 2.258954999999999984e+02 2.239525000000000148e+02 2.219269999999999925e+02 2.181887499999999989e+02 2.163460000000000036e+02 2.132077500000000043e+02
-2.862340000000000106e+00 5.047675000000000267e+01 4.656425000000000125e+01 4.597025000000000006e+01 4.776449999999999818e+01 4.686950000000000216e+01 4.557874999999999943e+01 4.449924999999999642e+01 4.255899999999999750e+01 4.118325000000000102e+01 4.088574999999999449e+01 4.036275000000000546e+01 3.738200000000000500e+01 3.132500000000000284e+01 3.075324999999999775e+01 3.594174999999999898e+01 3.489249999999999829e+01 2.967050000000000054e+01 2.810399999999999920e+01 2.816049999999999898e+01 2.858049999999999713e+01 2.666049999999999898e+01 3.007400000000000162e+01 3.594599999999999795e+01 5.878875000000000028e+01 8.282249999999999091e+01 1.025990000000000038e+02 1.192545000000000073e+02 1.346157499999999914e+02 1.463480000000000132e+02 1.573350000000000080e+02 1.683767499999999870e+02 1.817557500000000061e+02 1.949029999999999916e+02 2.065409999999999968e+02 2.173252499999999827e+02 2.234720000000000084e+02 2.279380000000000166e+02 2.300124999999999886e+02 2.305124999999999886e+02 2.291490000000000009e+02 2.259847499999999911e+02 2.238909999999999911e+02 2.223639999999999759e+02 2.187599999999999909e+02 2.161604999999999848e+02 2.134134999999999991e+02
-2.792527000000000204e+00 4.994050000000000011e+01 4.779800000000000182e+01 4.601924999999999955e+01 4.816675000000000040e+01 4.788600000000000279e+01 4.666049999999999898e+01 4.567525000000000546e+01 4.399399999999999977e+01 4.342000000000000171e+01 4.245874999999999488e+01 4.177850000000000108e+01 3.668200000000000216e+01 3.306099999999999994e+01 3.304424999999999812e+01 3.798450000000000415e+01 3.675775000000000148e+01 3.161200000000000188e+01 2.986474999999999724e+01 3.024074999999999847e+01 3.117350000000000065e+01 2.894600000000000151e+01 3.245324999999999704e+01 3.840225000000000222e+01 6.175424999999999898e+01 8.552925000000000466e+01 1.039007500000000022e+02 1.212525000000000119e+02 1.366109999999999900e+02 1.486557499999999834e+02 1.599397500000000036e+02 1.712942500000000052e+02 1.841082499999999982e+02 1.959572499999999877e+02 2.075082500000000039e+02 2.176087500000000148e+02 2.241812500000000057e+02 2.282855000000000132e+02 2.309515000000000100e+02 2.312287499999999909e+02 2.294335000000000093e+02 2.264579999999999984e+02 2.236349999999999909e+02 2.215824999999999818e+02 2.181637499999999932e+02 2.159394999999999811e+02 2.139459999999999980e+02
-2.722713999999999857e+00 4.929850000000000421e+01 4.632949999999999591e+01 4.650074999999999648e+01 4.951324999999999932e+01 4.816024999999999778e+01 4.725500000000000256e+01 4.602874999999999517e+01 4.541349999999999909e+01 4.462324999999999875e+01 4.405700000000000216e+01 4.342749999999999488e+01 3.592650000000000432e+01 3.458749999999999858e+01 3.614549999999999841e+01 3.976849999999999596e+01 3.874899999999999523e+01 3.370850000000000080e+01 3.171225000000000094e+01 3.212650000000000006e+01 3.332874999999999943e+01 3.130250000000000199e+01 3.440000000000000568e+01 4.070250000000000057e+01 6.454824999999999591e+01 8.811950000000000216e+01 1.069915000000000020e+02 1.227142500000000069e+02 1.377524999999999977e+02 1.504972500000000082e+02 1.620502500000000055e+02 1.733984999999999843e+02 1.854697500000000048e+02 1.967697499999999877e+02 2.075317499999999882e+02 2.169124999999999943e+02 2.237417499999999961e+02 2.276877499999999941e+02 2.298735000000000070e+02 2.312752499999999998e+02 2.303265000000000100e+02 2.265935000000000059e+02 2.235762499999999875e+02 2.222475000000000023e+02 2.181715000000000089e+02 2.165047500000000014e+02 2.135712499999999920e+02
-2.652899999999999814e+00 5.047250000000000369e+01 4.938025000000000375e+01 4.724825000000000585e+01 4.875800000000000267e+01 4.877624999999999744e+01 4.778050000000000352e+01 4.687324999999999875e+01 4.605774999999999864e+01 4.623649999999999949e+01 4.528000000000000114e+01 4.529124999999999801e+01 3.648850000000000193e+01 3.561074999999999591e+01 3.883974999999999511e+01 4.212474999999999881e+01 4.103099999999999881e+01 3.573750000000000426e+01 3.323675000000000068e+01 3.390675000000000239e+01 3.473225000000000051e+01 3.392749999999999488e+01 3.598275000000000290e+01 4.269024999999999892e+01 6.689300000000000068e+01 9.009700000000000841e+01 1.095272499999999951e+02 1.241775000000000091e+02 1.386787500000000080e+02 1.522702500000000043e+02 1.642902499999999861e+02 1.755494999999999948e+02 1.863197499999999991e+02 1.969117500000000121e+02 2.071034999999999968e+02 2.166039999999999850e+02 2.232545000000000073e+02 2.274600000000000080e+02 2.299562499999999829e+02 2.308429999999999893e+02 2.293552499999999839e+02 2.263954999999999984e+02 2.228167499999999848e+02 2.220852500000000020e+02 2.181255000000000166e+02 2.157414999999999736e+02 2.134914999999999736e+02
-2.583086999999999911e+00 4.990674999999999528e+01 4.977125000000000199e+01 4.925524999999999665e+01 5.044200000000000017e+01 4.899725000000000108e+01 4.779124999999999801e+01 4.778524999999999778e+01 4.808674999999999500e+01 4.680025000000000546e+01 4.702850000000000108e+01 4.663150000000000261e+01 3.777424999999999500e+01 3.696900000000000119e+01 4.134324999999999761e+01 4.361574999999999847e+01 4.270400000000000063e+01 3.797899999999999920e+01 3.442524999999999835e+01 3.492500000000000426e+01 3.605425000000000324e+01 3.661025000000000063e+01 3.753700000000000614e+01 4.439974999999999739e+01 6.888124999999999432e+01 9.084900000000000375e+01 1.113984999999999985e+02 1.260400000000000063e+02 1.393997499999999832e+02 1.543170000000000073e+02 1.664587500000000091e+02 1.770589999999999975e+02 1.864025000000000034e+02 1.966239999999999952e+02 2.061885000000000048e+02 2.148185000000000002e+02 2.224224999999999852e+02 2.264757500000000050e+02 2.290852500000000020e+02 2.303189999999999884e+02 2.291615000000000180e+02 2.260547500000000127e+02 2.235775000000000148e+02 2.213967499999999973e+02 2.181442499999999995e+02 2.151999999999999886e+02 2.137742499999999950e+02
-2.513274000000000008e+00 5.140399999999999636e+01 4.993050000000000210e+01 5.013199999999999790e+01 4.992949999999999733e+01 4.982700000000000529e+01 4.809999999999999432e+01 4.892300000000000182e+01 4.783849999999999625e+01 4.808924999999999983e+01 4.798774999999999835e+01 4.729675000000000296e+01 3.893925000000000125e+01 3.791924999999999812e+01 4.255700000000000216e+01 4.495824999999999960e+01 4.409224999999999994e+01 4.008774999999999977e+01 3.543900000000000006e+01 3.567199999999999704e+01 3.662650000000000006e+01 3.856349999999999767e+01 3.969550000000000267e+01 4.629249999999999687e+01 7.004999999999999716e+01 9.118200000000000216e+01 1.111902500000000060e+02 1.288470000000000084e+02 1.410724999999999909e+02 1.555784999999999911e+02 1.674644999999999868e+02 1.775504999999999995e+02 1.862842499999999859e+02 1.962682499999999948e+02 2.050317500000000166e+02 2.141385000000000218e+02 2.212404999999999973e+02 2.253232500000000016e+02 2.274975000000000023e+02 2.288994999999999891e+02 2.286605000000000132e+02 2.261295000000000073e+02 2.227232500000000073e+02 2.213527500000000146e+02 2.178672500000000127e+02 2.157877500000000168e+02 2.133887499999999875e+02
-2.443461000000000105e+00 4.956099999999999994e+01 5.052799999999999869e+01 5.151625000000000654e+01 5.335025000000000261e+01 5.298975000000000080e+01 5.238575000000000159e+01 4.976599999999999824e+01 4.932650000000000290e+01 4.917249999999999943e+01 4.892875000000000085e+01 4.905450000000000443e+01 3.952574999999999505e+01 3.859324999999999761e+01 4.294624999999999915e+01 4.615099999999999625e+01 4.516600000000000392e+01 4.231550000000000011e+01 3.628999999999999915e+01 3.627400000000000091e+01 3.701424999999999699e+01 3.857175000000000153e+01 4.071249999999999858e+01 4.691250000000000142e+01 6.973125000000000284e+01 9.077849999999999397e+01 1.092400000000000091e+02 1.282230000000000132e+02 1.421839999999999975e+02 1.554500000000000171e+02 1.669757500000000050e+02 1.770370000000000061e+02 1.861949999999999932e+02 1.953382500000000164e+02 2.037192499999999882e+02 2.119447499999999991e+02 2.191800000000000068e+02 2.237232500000000073e+02 2.269654999999999916e+02 2.283782500000000084e+02 2.282735000000000127e+02 2.254620000000000175e+02 2.222729999999999961e+02 2.211204999999999927e+02 2.176102500000000077e+02 2.148559999999999945e+02 2.132700000000000102e+02
-2.373648000000000202e+00 4.980550000000000210e+01 5.178699999999999903e+01 5.285125000000000028e+01 5.469825000000000159e+01 5.517224999999999824e+01 5.406499999999999773e+01 5.347400000000000375e+01 5.245550000000000068e+01 5.417599999999999483e+01 5.428224999999999767e+01 5.412574999999999648e+01 4.228374999999999773e+01 4.095224999999999937e+01 4.488774999999999693e+01 4.914799999999999613e+01 4.768550000000000466e+01 4.515724999999999767e+01 3.721524999999999750e+01 3.688700000000000045e+01 3.708100000000000307e+01 3.844825000000000159e+01 4.036625000000000085e+01 4.603425000000000011e+01 6.872549999999999670e+01 8.950724999999999909e+01 1.074727500000000049e+02 1.261085000000000065e+02 1.405937500000000000e+02 1.538619999999999948e+02 1.656794999999999902e+02 1.763710000000000093e+02 1.850285000000000082e+02 1.943577499999999816e+02 2.022082499999999925e+02 2.107367500000000007e+02 2.178117500000000177e+02 2.227365000000000066e+02 2.251662500000000193e+02 2.269424999999999955e+02 2.268027500000000032e+02 2.249047500000000070e+02 2.212257500000000050e+02 2.197079999999999984e+02 2.169542500000000018e+02 2.153185000000000002e+02 2.133864999999999839e+02
-2.303834999999999855e+00 4.949374999999999858e+01 5.234624999999999773e+01 5.440849999999999653e+01 5.790925000000000011e+01 5.947249999999999659e+01 5.880325000000000557e+01 5.947200000000000131e+01 6.037275000000000347e+01 5.965074999999999505e+01 6.079674999999999585e+01 5.864450000000000074e+01 4.608225000000000193e+01 4.422100000000000364e+01 4.761449999999999960e+01 5.745250000000000057e+01 5.660425000000000040e+01 5.388875000000000171e+01 4.404274999999999807e+01 4.272424999999999784e+01 4.264600000000000080e+01 4.339699999999999847e+01 4.484049999999999869e+01 5.020575000000000188e+01 7.210275000000000034e+01 9.237399999999999523e+01 1.097397500000000008e+02 1.290607500000000130e+02 1.441547500000000070e+02 1.575845000000000198e+02 1.687489999999999952e+02 1.786144999999999925e+02 1.867937499999999886e+02 1.947390000000000043e+02 2.019039999999999964e+02 2.085822499999999877e+02 2.155047500000000014e+02 2.203045000000000186e+02 2.231422499999999900e+02 2.249754999999999825e+02 2.253897499999999923e+02 2.244675000000000011e+02 2.208305000000000007e+02 2.193497500000000002e+02 2.163112499999999727e+02 2.146152500000000032e+02 2.134949999999999761e+02
-2.234020999999999813e+00 5.007024999999999437e+01 5.411675000000000324e+01 5.653300000000000125e+01 6.099150000000000205e+01 6.019275000000000375e+01 6.152500000000000568e+01 6.268149999999999977e+01 6.423449999999999704e+01 6.529174999999999329e+01 6.598375000000000057e+01 6.734850000000000136e+01 5.268274999999999864e+01 4.836025000000000063e+01 5.096374999999999744e+01 6.426349999999999341e+01 6.353674999999999784e+01 6.180024999999999835e+01 4.998299999999999699e+01 4.655375000000000085e+01 4.652874999999999517e+01 4.716300000000000381e+01 4.843449999999999989e+01 5.382724999999999937e+01 7.562550000000000239e+01 9.521649999999999636e+01 1.120474999999999994e+02 1.340269999999999868e+02 1.504382500000000107e+02 1.619767499999999814e+02 1.749342499999999916e+02 1.845987499999999955e+02 1.927172500000000070e+02 2.001137500000000102e+02 2.069132500000000050e+02 2.129920000000000186e+02 2.192522500000000036e+02 2.236177500000000009e+02 2.247987499999999841e+02 2.259379999999999882e+02 2.250582499999999868e+02 2.223512499999999932e+02 2.199757500000000050e+02 2.183102499999999964e+02 2.154229999999999734e+02 2.142802499999999952e+02 2.135150000000000148e+02
-2.164207999999999910e+00 5.004399999999999693e+01 5.410199999999999676e+01 5.938799999999999812e+01 6.503674999999999784e+01 6.686225000000000307e+01 6.823999999999999488e+01 6.976150000000001228e+01 7.085250000000000625e+01 7.102450000000000330e+01 7.260250000000000625e+01 7.338600000000000989e+01 6.024649999999999750e+01 5.159325000000000472e+01 5.267350000000000421e+01 6.694075000000000841e+01 6.791974999999999341e+01 6.692950000000000443e+01 5.383774999999999977e+01 5.066599999999999682e+01 5.056150000000000233e+01 5.120925000000000438e+01 5.239475000000000193e+01 5.789075000000000415e+01 7.960399999999999920e+01 9.874275000000000091e+01 1.150932499999999976e+02 1.379154999999999802e+02 1.589997500000000059e+02 1.708284999999999911e+02 1.816355000000000075e+02 1.914894999999999925e+02 1.997717499999999973e+02 2.069519999999999982e+02 2.123375000000000057e+02 2.182622499999999945e+02 2.232754999999999939e+02 2.267702500000000043e+02 2.278789999999999907e+02 2.314635000000000105e+02 2.297447500000000105e+02 2.262877499999999884e+02 2.221270000000000095e+02 2.180147499999999923e+02 2.156109999999999900e+02 2.146972499999999968e+02 2.138652500000000032e+02
-2.094395000000000007e+00 4.990374999999999517e+01 5.539349999999999596e+01 5.885900000000000176e+01 6.394149999999999778e+01 6.555624999999999147e+01 6.873000000000000398e+01 6.964100000000000534e+01 7.242499999999999716e+01 7.445550000000000068e+01 7.667949999999999022e+01 7.817199999999999704e+01 7.013925000000000409e+01 5.436075000000000301e+01 5.425925000000000153e+01 5.883274999999999721e+01 5.988425000000000153e+01 6.053899999999999437e+01 5.876875000000000426e+01 5.525150000000000006e+01 5.520524999999999949e+01 5.576474999999999937e+01 5.663700000000000045e+01 6.193175000000000097e+01 8.335450000000000159e+01 1.015472500000000053e+02 1.164692500000000024e+02 1.394067499999999882e+02 1.645267499999999927e+02 1.759832499999999982e+02 1.867754999999999939e+02 1.965250000000000057e+02 2.049822499999999934e+02 2.114154999999999802e+02 2.161820000000000164e+02 2.216492499999999950e+02 2.267742500000000234e+02 2.295767500000000041e+02 2.308072500000000105e+02 2.301207500000000152e+02 2.283165000000000191e+02 2.244249999999999829e+02 2.205217499999999973e+02 2.186034999999999968e+02 2.152030000000000030e+02 2.146977500000000134e+02 2.130160000000000196e+02
-2.024582000000000104e+00 5.083100000000000307e+01 5.705599999999999739e+01 6.077674999999999983e+01 6.488975000000000648e+01 6.750300000000000011e+01 7.066724999999999568e+01 7.248000000000000398e+01 7.438100000000000023e+01 7.770199999999999818e+01 8.250475000000000136e+01 8.499975000000000591e+01 8.175374999999999659e+01 5.902374999999999972e+01 5.871800000000000352e+01 6.966675000000000750e+01 8.591474999999999795e+01 8.729224999999999568e+01 8.089575000000000671e+01 6.182474999999999454e+01 6.110449999999999449e+01 6.153600000000000136e+01 6.339525000000000432e+01 6.744150000000000489e+01 8.858474999999999966e+01 1.057575000000000074e+02 1.199789999999999992e+02 1.434030000000000200e+02 1.744925000000000068e+02 1.868805000000000121e+02 1.977557499999999777e+02 2.063164999999999907e+02 2.143120000000000118e+02 2.206312499999999943e+02 2.255459999999999923e+02 2.290300000000000011e+02 2.291252499999999941e+02 2.312892500000000098e+02 2.322947499999999934e+02 2.321617500000000121e+02 2.300395000000000039e+02 2.268085000000000093e+02 2.226765000000000043e+02 2.203170000000000073e+02 2.154472499999999968e+02 2.142630000000000052e+02 2.132344999999999970e+02
-1.954768999999999979e+00 4.950399999999999778e+01 5.718399999999999750e+01 6.270874999999999488e+01 6.762225000000000819e+01 7.183849999999999625e+01 7.578099999999999170e+01 8.012050000000000693e+01 8.322950000000000159e+01 8.538674999999999216e+01 8.812924999999999898e+01 9.249524999999999864e+01 9.118974999999998943e+01 6.536899999999999977e+01 6.143499999999999517e+01 7.454200000000000159e+01 9.771324999999998795e+01 9.869925000000000637e+01 9.663925000000000409e+01 7.569625000000000625e+01 6.496250000000000568e+01 6.560999999999999943e+01 6.728249999999999886e+01 7.114900000000000091e+01 9.183250000000001023e+01 1.089147500000000122e+02 1.221992500000000064e+02 1.441915000000000191e+02 1.799537499999999852e+02 1.912860000000000014e+02 2.014727499999999907e+02 2.103905000000000030e+02 2.180484999999999900e+02 2.234664999999999964e+02 2.282595000000000027e+02 2.299985000000000070e+02 2.328532500000000027e+02 2.349607499999999902e+02 2.353807500000000061e+02 2.354367500000000177e+02 2.333345000000000198e+02 2.285465000000000089e+02 2.228309999999999889e+02 2.201305000000000121e+02 2.146150000000000091e+02 2.136997500000000230e+02 2.135360000000000014e+02
