0.5000		0.0000000		0
2.9800		0.0000000		0
4.0000		0.0000000		0
5.0000		0.2500000		0.25
6.5000		0.6000000		0.6
7.5000		0.8500000		0.85
8.0000		0.9250000		0.925
8.5000		0.9375000		0.9375
9.0000		0.9375000		0.9375
9.5000		0.9350000		0.935
10.0000		0.9300000		0.93
10.5000		0.9250000		0.925
11.0000		0.9050000		0.905
11.5000		0.8750000		0.875
12.0000		0.8500000		0.85
12.5000		0.6000000		0.6
13.0000		0.3000000		0.3
13.5000		0.0000000		0
14.2800		0.0000000		0
15.0000		0.0000000		0
